frame,reward_tracking_lin_vel,reward_tracking_ang_vel,reward_tracking_height,cost_lin_vel_z,cost_ang_vel_xy,cost_joint_velocity,cost_action_nn,cost_action_rate,cost_feet_slip,cost_leg_base_angle,cost_delta_com_feet_velocity,cost_orientation
103,0.0146455858618556,0.4897844235535342,0.9999970229527481,-6.433497416421937e-07,-1.8005711291572982e-05,-3.1381434089571576e-05,-0.0002885660214815289,-2.0274671896913787e-06,-3.6759727918132297e-06,-1.0156229580244166e-09,-0.0007605626606372583,-0.09571776045661215
104,0.015164485928263033,0.4898377248112695,0.9999970482518652,-6.690520030767226e-07,-2.477918028370832e-05,-2.9920565523062195e-05,-0.00029972806805744767,-1.8960361103381729e-06,-3.5575233213038824e-06,-3.817876672415078e-09,-0.0006941628269388214,-0.0956209593716955
105,0.0157043284186383,0.4898870380783824,0.999997074381402,-6.946446977255622e-07,-3.7147567219847055e-05,-2.8469941054321926e-05,-0.00031237563234753907,-1.7726176793075865e-06,-3.432857578913297e-06,-8.242882087447146e-09,-0.0006299641408111909,-0.0954585002298957
106,0.01626594431546658,0.4899346399415003,0.9999971013843715,-7.204671945341101e-07,-5.4979613216296646e-05,-2.703345345075369e-05,-0.00032633161754347384,-1.7307609141425928e-06,-3.3030199021376373e-06,-1.4125168952713221e-08,-0.0005681719846929818,-0.09523189802955981
107,0.0168501191526463,0.489983412001014,0.9999971293335145,-7.46535459649896e-07,-7.810095776860261e-05,-2.561798784102425e-05,-0.00034099837648682296,-1.62861033459194e-06,-3.1684874201877846e-06,-2.129897865767751e-08,-0.0005090676311695975,-0.09494299442125917
108,0.017457780090742097,0.49003590656607643,0.9999971583486272,-7.735559349117037e-07,-0.00010623107441721343,-2.422658434666991e-05,-0.0003566196246538311,-1.677890168139129e-06,-3.0296853007943158e-06,-2.9598338440645452e-08,-0.00045282979716872965,-0.09459397215779669
109,0.01808976061703803,0.490095350280948,0.9999971885950166,-8.017106927091874e-07,-0.00013906034353677554,-2.2864255959576674e-05,-0.00037224413244985044,-1.5945377072057454e-06,-2.8875023187886555e-06,-3.885745132059279e-08,-0.00039965732299093227,-0.09418736999187857
110,0.018746866922699505,0.4901645812942359,0.999997220275999,-8.317338666979033e-07,-0.0001760903327835688,-2.1534347646066825e-05,-0.00038829000550322235,-1.7084892078855773e-06,-2.742586847663467e-06,-4.891129388629891e-08,-0.0003497199193918403,-0.093726079488438
111,0.01942996582137537,0.4902468896999219,0.9999972536343491,-8.639475612597817e-07,-0.00021683716505233475,-2.0240078830939402e-05,-0.00040436696144752204,-1.7763746882337728e-06,-2.5957454660422195e-06,-5.9595947520115664e-08,-0.00030314069150948225,-0.09321330730387667
112,0.02013986918468798,0.4903450901001312,0.9999972889327118,-8.988412659981102e-07,-0.00026068769220861655,-1.8984004752762636e-05,-0.0004202266864012927,-1.8292666936758906e-06,-2.447798841895152e-06,-7.07494365209759e-08,-0.0002600205280419452,-0.09265258105840801
113,0.020877344830911502,0.49046153888779753,0.9999973264533263,-9.369391419802103e-07,-0.00030692959472600954,-1.7767838699366892e-05,-0.000435535708675161,-1.8404035699859378e-06,-2.2994849002078293e-06,-8.221272481425968e-08,-0.00022042652804273507,-0.0920477318940667
114,0.021643092055664587,0.49059792226078364,0.9999973664886462,-9.787859757502343e-07,-0.00035474538852294744,-1.6592076782237533e-05,-0.00044998180237598717,-1.7863525272332481e-06,-2.1515870276677533e-06,-9.383086456501724e-08,-0.00018438434025832653,-0.09140285797011902
115,0.022437714554763306,0.4907552031251398,0.9999974093265784,-1.024836890468991e-06,-0.00040324995086484883,-1.5456803892554194e-05,-0.0004631750925909728,-1.6912604223762173e-06,-2.004915129302975e-06,-1.0545434029431834e-07,-0.0001518964709699194,-0.09072227156364807
116,0.02326175313946223,0.4909333868492201,0.999997455233112,-1.0754595900907268e-06,-0.00045150261650252205,-1.4361242942240445e-05,-0.0004747974453493953,-1.5629219660695526e-06,-1.860216905993453e-06,-1.1694054754769183e-07,-0.00012293638983724327,-0.09001044215522735
117,0.02411565786655274,0.49113149230004405,0.9999975044351533,-1.1309035714389265e-06,-0.0004985443348703045,-1.3304238862452348e-05,-0.0004843150672968477,-1.4266480548030813e-06,-1.718237087262829e-06,-1.2815522075432646e-07,-9.746110809937169e-05,-0.08927194063234345
118,0.024999774215490652,0.4913473960945973,0.9999975571072598,-1.191379862497492e-06,-0.0005433848457893018,-1.2284295798858956e-05,-0.000491378188598901,-1.3388795423452393e-06,-1.5796880723908771e-06,-1.3897401844876533e-07,-7.541906971333293e-05,-0.08851138462508062
119,0.025914346484357597,0.4915779010202774,0.9999976133604694,-1.2569785376233779e-06,-0.0005850475266243875,-1.1299714271762513e-05,-0.0004958146600984037,-1.3554355291489628e-06,-1.4452131349007403e-06,-1.4928394494389358e-07,-5.675507803024401e-05,-0.08773337852020602
120,0.026859521414385884,0.4918188339688084,0.999997673232961,-1.3277168421718148e-06,-0.0006226021837644454,-1.0348979344573933e-05,-0.0004977423814125359,-1.532054284325568e-06,-1.3154108487744965e-06,-1.5898463079333609e-07,-4.142110720667188e-05,-0.08694245229826002
121,0.02783536801846963,0.49206514219590247,0.9999977366815697,-1.4034231147312691e-06,-0.000655204132091932,-9.430822621255805e-06,-0.0004976000054739416,-1.9203168903914047e-06,-1.1908055843018281e-06,-1.6798952068714043e-07,-2.9380717488931024e-05,-0.0861430028773269
122,0.0288418776340803,0.49231106713154466,0.9999978035752642,-1.4838043035519853e-06,-0.0006821222614957819,-8.544496539353755e-06,-0.0004962589591741562,-2.554799038989586e-06,-1.0718481432859195e-06,-1.7622669071665175e-07,-2.061726641845541e-05,-0.08533923890725922
123,0.029878989482509496,0.49255025302793193,0.9999978736942436,-1.5684139294082778e-06,-0.0007027781301767742,-7.689948661699872e-06,-0.0004950189031660557,-3.462976337686996e-06,-9.589090002433541e-07,-1.8363939509716841e-07,-1.5140088729415873e-05,-0.08453513086023923
124,0.03094659984939968,0.49277594313746087,0.9999979467311528,-1.656641210240046e-06,-0.0007167670903325633,-6.867982295667734e-06,-0.0004956038319505751,-4.64930144516984e-06,-8.522671730640666e-07,-1.9018618542351178e-07,-1.2990830907749338e-05,-0.08373436893406783
125,0.03204458161953498,0.4929811070891687,0.9999980222966773,-1.7477517661948976e-06,-0.0007238804759609229,-6.08060011561348e-06,-0.0005001546232961118,-6.10316692473134e-06,-7.521358093881949e-07,-1.958407185936361e-07,-1.424953778623362e-05,-0.08294032838385981
126,0.03317281998165661,0.49315854044766533,0.9999980999272149,-1.8408217525002464e-06,-0.0007241157655422941,-5.331040153787779e-06,-0.0005111508653499186,-7.793219083396252e-06,-6.585558696435435e-07,-2.0059117650516585e-07,-1.9038336574812427e-05,-0.08215604676418117
127,0.034331230803812396,0.4933009308946833,0.9999981790959217,-1.9348694897095778e-06,-0.0007176684241650078,-4.6239281916470936e-06,-0.0005312997964210808,-9.697538189357147e-06,-5.717511529455524e-07,-2.0443921279651743e-07,-2.7526232924755642e-05,-0.08138419903132618
128,0.035519773758954126,0.49340093418747244,0.9999982592248969,-2.0286282410578636e-06,-0.0007049690426275718,-3.965851819626502e-06,-0.0005632234970107675,-1.1537764294189401e-05,-4.91696843137546e-07,-2.0739842257434462e-07,-3.992471149877995e-05,-0.08062710991410495
129,0.036738567011847356,0.4934510876540741,0.9999983397089391,-2.1212339365784337e-06,-0.0006865375158623604,-3.364580747914207e-06,-0.0006095217540860176,-1.3459473848342896e-05,-4.183174612849025e-07,-2.0949200360293983e-07,-5.649075667919865e-05,-0.07988677825836489
130,0.03798780934589478,0.4934439155585208,0.9999984199390519,-2.21168188198182e-06,-0.0006630784767129454,-2.8297698091535637e-06,-0.0006717307842336595,-1.5098581570782699e-05,-3.5159099633328767e-07,-2.1075054925879462e-07,-7.751252745932734e-05,-0.0791648902365663
131,0.03926790766873702,0.493371666674284,0.999998499322087,-2.2993017499056955e-06,-0.0006353383072967192,-2.3722900248887857e-06,-0.0007507074042223394,-1.6333080566255376e-05,-2.914450320666458e-07,-2.1120971054427497e-07,-0.00010330237507636685,-0.07846282804182904
132,0.04057955946042734,0.4932264906898796,0.9999985773013285,-2.3834129480675084e-06,-0.000604218915707857,-2.004107290266392e-06,-0.0008456007926724851,-1.699639869912062e-05,-2.378240535243303e-07,-2.109075006102145e-07,-0.00013418338522266023,-0.07778165918392937
133,0.04192378639218174,0.49300024047229696,0.9999986533715131,-2.4635788190757264e-06,-0.0005706562524189739,-1.737728067585535e-06,-0.0009536666329950094,-1.6962525478447787e-05,-1.906804469503385e-07,-2.0988207436986567e-07,-0.00017046999726423584,-0.07712211188879221
134,0.0433020046922533,0.49268450592262897,0.9999987270918447,-2.5394427933001803e-06,-0.0005356296760738614,-1.585588587255179e-06,-0.0010701664723455906,-1.6204323401325382e-05,-1.499635348909203e-07,-2.0817002625935522e-07,-0.00021245631305769094,-0.07648450232994304
135,0.0447160907903153,0.492270804970432,0.9999987980899756,-2.610577876449408e-06,-0.0005001693950152536,-1.5594489296881789e-06,-0.0011885915882885456,-1.4831918633717578e-05,-1.1560729632990927e-07,-2.0580542181572865e-07,-0.0002604046599510804,-0.07586861169797435
136,0.046168452920871295,0.49175092552904015,0.9999988660556176,-2.676147028866461e-06,-0.00046536889865961744,-1.6698161137541393e-06,-0.0013012816198170185,-1.3129717444826383e-05,-8.750121856864025e-08,-2.0281950586971955e-07,-0.00031455106876484293,-0.0752735232554797
137,0.04766205974489421,0.49111757958084296,0.9999989307265251,-2.734770538487603e-06,-0.00043238142635339244,-1.925545444127946e-06,-0.0014005783013999462,-1.1609349712671246e-05,-6.548738383475017e-08,-1.992408064625623e-07,-0.00037511511844423367,-0.07469744446963378
138,0.04920043366776781,0.490365182726051,0.9999989918715214,-2.7843639135758704e-06,-0.00040239591062478516,-2.333635541207515e-06,-0.0014804102247580886,-1.0902291251113638e-05,-4.9403643971625954e-08,-1.950955446737737e-07,-0.0004423203527194866,-0.07413755580963646
139,0.050787544618888236,0.48949072668722277,0.9999990492734488,-2.822204825418753e-06,-0.000376578405595693,-2.8992383945790756e-06,-0.0015380512923002243,-1.151907599705737e-05,-3.909262922904567e-08,-1.9040816231547178e-07,-0.0005164098946540925,-0.07358994560869402
140,0.05242758094013809,0.4884942186004446,0.9999991027189904,-2.845349285901851e-06,-0.00035596735286722427,-3.6258118473399045e-06,-0.0015754698542878032,-1.3502414731192403e-05,-3.435405361265805e-08,-1.8520188231711864e-07,-0.0005976457897054587,-0.07304968970728148
141,0.05412458509406684,0.4873786959163526,0.9999991519975928,-2.851155873046305e-06,-0.00034136086466066563,-4.515522205769189e-06,-0.0015991972759366035,-1.615248947928194e-05,-3.5014454209041753e-08,-1.7949914415010652e-07,-0.0006863044671630702,-0.07251110924919549
142,0.05588197603086614,0.4861496803521653,0.9999991969098928,-2.8379906742941987e-06,-0.00033321815338967204,-5.569568111817419e-06,-0.001618088106624782,-1.813475500966888e-05,-4.120142596722337e-08,-1.7332138383591493e-07,-0.000782643906915501,-0.07196820653523914
143,0.05770214091058047,0.48481470216991734,0.9999992372849639,-2.8057779218273337e-06,-0.0003315882127390484,-6.788162475180641e-06,-0.001639421097934246,-1.8038377675111406e-05,-5.323704025277028e-08,-1.6668773203812553e-07,-0.0008868459500221288,-0.07141524755200744
144,0.059586230445152814,0.48338325279630256,0.9999992730063719,-2.7566395745985857e-06,-0.0003360317281494417,-8.17059916395894e-06,-0.0016664324793964624,-1.5580730178044178e-05,-7.087849077092648e-08,-1.5961245413431496e-07,-0.0009989727922954793,-0.07084738151585354
145,0.061534235526780515,0.48186771073137974,0.999999304040981,-2.6948209206911633e-06,-0.0003456381151360198,-9.71562801888825e-06,-0.0016989067662507296,-1.1992762665613554e-05,-9.519215194997411e-08,-1.5210235901162148e-07,-0.0011189786285024541,-0.07026108373013182
146,0.06354536297168863,0.48028459680710356,0.9999993304501931,-2.6250937282197167e-06,-0.00035925636199203587,-1.1435269320908052e-05,-0.001728633651509881,-7.931995241960976e-06,-1.275130151151048e-07,-1.4418584461560624e-07,-0.001246939222017903,-0.06965353581369224
147,0.06561672969425585,0.47862331881437953,0.9999993522021287,-2.5403612796787187e-06,-0.00037669928243604204,-1.329049637702102e-05,-0.0017484202980995178,-4.773772161570378e-06,-1.6784140670719876e-07,-1.3584764400742752e-07,-0.0013819434251514384,-0.0690245884825195
148,0.0677519411535534,0.4769624299566394,0.9999993696070665,-2.4746967721103298e-06,-0.00039373390396939365,-1.5291466365844803e-05,-0.0017574524972587824,-3.7208567391644465e-06,-2.1822323561458147e-07,-1.2703364066042454e-07,-0.0015235297194394943,-0.06837636999481803
149,0.06994909726664003,0.4753192516731384,0.9999993832477813,-2.4163549411103567e-06,-0.0004106261438219147,-1.7425111747589037e-05,-0.0017445130506530404,-3.523712393871392e-06,-2.801375486362917e-07,-1.1772569915167888e-07,-0.0016711978746213297,-0.06771107631096387
150,0.07221004131648208,0.47372938791337005,0.9999993935500288,-2.3693200005272272e-06,-0.00042633225061938454,-1.9682880799155958e-05,-0.0017223091563209891,-4.34342609878513e-06,-3.553650100140227e-07,-1.0791336508312217e-07,-0.0018245138175494065,-0.0670315724897309
151,0.07453621876273056,0.4722267363623988,0.9999994009849004,-2.334508302705926e-06,-0.0004402912697448448,-2.205140901410568e-05,-0.001687031821347773,-5.245976808510022e-06,-4.45610044599809e-07,-9.760457608082812e-08,-0.001982823765565294,-0.06634102593879071
152,0.07693000040427185,0.47084000518208097,0.9999994060402935,-2.31334144419074e-06,-0.00045204960048254313,-2.4520757116883394e-05,-0.0016471251146867871,-5.7430074775766116e-06,-5.525428719935962e-07,-8.683654259507911e-08,-0.0021456116541378628,-0.06564254339901238
153,0.07939416596693208,0.4695928270006399,0.9999994092038469,-2.304838318948232e-06,-0.00046182580474674647,-2.7083558657229345e-05,-0.0016081221401691437,-5.713091013603844e-06,-6.77778533114772e-07,-7.568615869086711e-08,-0.0023126129824287836,-0.06493878353133754
154,0.08193148914220197,0.46850192443922956,0.9999994109225752,-2.3070556298240646e-06,-0.0004701673610920263,-2.9735404733768915e-05,-0.0015741968527436256,-5.347437763703056e-06,-8.228960648002592e-07,-6.42791121825784e-08,-0.002483752866498072,-0.06423175604006005
155,0.08454459357584114,0.4675777712548294,0.9999994115823629,-2.3173353600787023e-06,-0.00047785412451179627,-3.247433861325371e-05,-0.0015479325084015727,-4.923570941173239e-06,-9.894687744868424e-07,-5.27974632209303e-08,-0.002659120327883993,-0.06352273852517283
156,0.08723581112098051,0.4668258347056867,0.9999994114952954,-2.3327229020532513e-06,-0.00048574461389134583,-3.530036247859777e-05,-0.0015305252745747566,-4.627020643965807e-06,-1.1794075269232169e-06,-4.148594490822053e-08,-0.002838925850355613,-0.06281230085688633
157,0.09000707140064372,0.46624799267654105,0.9999994108962228,-2.3502689297328436e-06,-0.0004946669037438574,-3.82143176335625e-05,-0.0015216488391160965,-4.517457000474678e-06,-1.3939223306874788e-06,-3.0657383070685383e-08,-0.003023417140333481,-0.06210040848575755
158,0.09285996162626967,0.46584361478245956,0.9999994099482886,-2.3674759404665247e-06,-0.0005053198594996555,-4.121848477643208e-05,-0.0015220704954117537,-4.574216291075572e-06,-1.6350183929566966e-06,-2.0697744967382316e-08,-0.003212893564122972,-0.06138654337996709
159,0.09579562212305229,0.46561048710537056,0.9999994087496447,-2.3819308890108362e-06,-0.0005183263465750039,-4.4313841655998274e-05,-0.001529213972389698,-4.685640305979177e-06,-1.9038932734696585e-06,-1.207105033464228e-08,-0.003407572287515478,-0.06066984115291732
160,0.09881500763948148,0.46554512966917083,0.9999994073457288,-2.3920947053581333e-06,-0.0005341137601043842,-4.7502525299278244e-05,-0.0015439036069437861,-4.910443749395199e-06,-2.2029144362030062e-06,-5.324155729033929e-09,-0.003607681047364702,-0.05994921251258444
161,0.10191870962237068,0.4656436431585345,0.9999994057391952,-2.3963186930570195e-06,-0.0005530815416127379,-5.078308603913832e-05,-0.001561995828524232,-4.982553491572617e-06,-2.5337819641738285e-06,-1.091638365975719e-09,-0.003813267206828738,-0.05922346101762571
162,0.105107321326716,0.4659009871733354,0.9999994039027529,-2.394029609731409e-06,-0.0005754056755616931,-5.415426608344199e-05,-0.0015834091464057565,-5.062513537268387e-06,-2.898102955680799e-06,-1.0057303033076096e-10,-0.004024309679392861,-0.058491395006211276
163,0.10838123742959954,0.46631174190414965,0.9999994017932109,-2.384738804037395e-06,-0.0006012183646929774,-5.761196836117135e-05,-0.0016053346917033195,-4.986717158317333e-06,-3.2972776733953725e-06,-3.175221018640632e-09,-0.004240637554507401,-0.057751901751470935
164,0.11174076406199031,0.4668693753141708,0.9999993993596844,-2.3685880762616074e-06,-0.0006304920845434976,-6.115075211713403e-05,-0.0016261461423709989,-4.873248144576792e-06,-3.732441019584913e-06,-1.1241378789542314e-08,-0.004461951303174572,-0.05700401178580835
165,0.11518616358503854,0.46756677069689284,0.9999993965536169,-2.345915778739975e-06,-0.0006631315323635719,-6.476350718071982e-05,-0.0016444479115307331,-4.738819370686542e-06,-4.204523993870445e-06,-2.5330301732145315e-08,-0.004687849385196662,-0.056246932754806855
166,0.11871768170203496,0.4683961036491693,0.9999993933329197,-2.317217062609743e-06,-0.0006989731569407671,-6.844122994471972e-05,-0.0016586657147854567,-4.594133770297049e-06,-4.713979441181845e-06,-4.658208253490646e-08,-0.004917816160207121,-0.055480075635554744
